id_item,id_pedido,id_produto,quantidade,valor_unitario
5312,2644,220,2,606.9
5313,2645,225,1,2053.39
5314,2646,286,1,206.7
5315,2646,177,3,154.57
5316,2647,288,2,345.6
5317,2648,291,1,122.93
5318,2649,140,1,4386.65
5319,2649,212,3,312.64
5320,2649,126,4,1177.89
5321,2649,86,2,259.32
5322,2649,99,1,4438.62
5323,2650,230,4,262.55
5324,2650,298,4,606.41
5325,2651,182,3,1323.44
5326,2651,284,1,340.29
5327,2651,244,3,81.16
5328,2651,245,4,929.66
5329,2652,266,4,1334.26
5330,2653,73,3,1313.33
5331,2654,108,1,896.1
5332,2654,178,1,256.77
5333,2655,220,1,581.92
5334,2655,118,4,2568.67
5335,2656,4,1,53.28
5336,2657,263,1,79.23
5337,2658,116,3,215.53
5338,2659,293,1,316.51
5339,2659,292,2,1419.68
5340,2660,8,1,1454.32
5341,2660,149,3,332.91
5342,2661,73,2,1223.34
5343,2661,289,2,806.19
5344,2662,112,1,274.94
5345,2662,121,1,102.32
5346,2663,248,1,3662.17
5347,2664,79,3,1038.45
5348,2665,212,2,278.81
5349,2665,179,4,31.47
5350,2666,294,4,263.27
5351,2666,17,2,284.66
5352,2666,231,1,265.68
5353,2666,64,1,1659.68
5354,2667,60,3,1038.55
5355,2667,110,1,288.83
5356,2668,205,3,2359.03
5357,2668,31,3,1036.85
5358,2669,268,3,1505.79
5359,2669,202,2,329.74
5360,2669,300,3,354.9
5361,2669,200,3,366.94
5362,2670,103,3,1116.11
5363,2671,109,3,1863.68
5364,2671,51,1,515.0
5365,2671,21,2,2309.52
5366,2672,246,4,46.77
5367,2673,41,1,3636.28
5368,2673,143,3,630.52
5369,2674,51,3,475.4
5370,2674,193,4,69.64
5371,2675,43,2,97.76
5372,2676,36,2,115.11
5373,2676,286,4,190.46
5374,2677,80,2,66.55
5375,2677,47,2,383.9
5376,2677,237,1,87.7
5377,2677,6,3,1499.85
5378,2677,279,2,1043.31
5379,2678,197,1,3857.85
5380,2679,299,1,2153.59
5381,2680,258,4,274.41
5382,2681,103,1,1216.18
5383,2682,210,3,292.28
5384,2682,88,3,590.86
5385,2682,182,1,1347.03
5386,2683,171,1,61.87
5387,2683,223,1,882.79
5388,2683,238,3,1265.51
5389,2684,50,4,569.27
5390,2685,83,4,3097.62
5391,2686,108,4,843.93
5392,2686,287,4,300.04
5393,2686,158,2,506.23
5394,2686,177,2,177.91
5395,2686,186,3,1136.45
5396,2687,247,4,1903.01
5397,2687,86,1,266.39
5398,2688,167,1,3685.85
5399,2688,90,1,394.1
5400,2688,45,2,327.55
5401,2688,16,1,1628.26
5402,2689,187,3,79.13
5403,2689,121,4,107.14
5404,2689,189,4,553.16
5405,2689,251,1,4379.27
5406,2690,267,2,122.43
5407,2690,69,1,2273.02
5408,2691,63,4,3771.08
5409,2692,39,4,301.47
5410,2693,250,1,1174.84
5411,2693,55,4,1214.49
5412,2694,203,3,3098.6
5413,2695,238,4,1401.49
5414,2695,36,3,119.44
5415,2695,110,3,288.55
5416,2696,75,1,37.66
5417,2697,293,4,301.41
5418,2698,155,1,4401.1
5419,2698,65,4,148.66
5420,2698,158,1,522.12
5421,2699,294,2,227.9
5422,2700,151,1,1145.65
5423,2700,6,2,1412.24
5424,2700,93,2,222.41
5425,2701,16,3,1804.75
5426,2701,41,3,3588.34
5427,2702,72,3,2365.42
5428,2702,11,4,3483.06
5429,2702,15,4,4885.32
5430,2702,223,4,940.53
5431,2702,191,4,230.29
5432,2703,157,3,2521.31
5433,2704,24,3,4613.3
5434,2705,264,1,1025.35
5435,2705,168,2,58.3
5436,2706,194,1,140.71
5437,2707,248,4,4353.75
5438,2707,43,2,104.57
5439,2707,85,2,298.38
5440,2707,264,4,1134.98
5441,2708,159,3,1370.21
5442,2709,153,3,365.24
5443,2710,68,4,31.63
5444,2710,80,4,72.49
5445,2711,255,3,2139.47
5446,2711,193,3,72.53
5447,2712,130,3,1399.47
5448,2712,153,3,324.82
5449,2712,25,2,1897.6
5450,2713,86,3,263.56
5451,2714,256,4,1487.91
5452,2714,219,1,458.13
5453,2715,258,1,277.9
5454,2715,86,2,261.82
5455,2715,143,4,549.33
5456,2716,81,3,227.8
5457,2717,15,1,4841.99
5458,2717,101,4,210.18
5459,2718,26,3,349.19
5460,2718,121,1,104.02
5461,2719,61,4,1891.03
5462,2719,113,3,155.54
5463,2719,97,4,1752.34
5464,2720,1,2,1400.72
5465,2721,22,2,226.86
5466,2721,43,3,100.03
5467,2721,133,1,544.21
5468,2722,35,3,52.44
5469,2722,31,3,1005.67
5470,2722,203,4,2859.82
5471,2723,46,4,1837.73
5472,2724,176,1,4486.05
5473,2724,108,4,882.39
5474,2724,225,2,2089.18
5475,2724,296,2,1034.65
5476,2725,63,3,3937.79
5477,2725,210,1,288.27
5478,2726,12,1,1113.32
5479,2726,171,4,63.1
5480,2727,189,2,505.66
5481,2728,104,4,679.46
5482,2728,207,2,78.95
5483,2728,94,3,263.96
5484,2729,286,3,202.88
5485,2729,75,4,38.62
5486,2729,220,2,615.75
5487,2730,24,4,5281.03
5488,2730,10,4,272.25
5489,2730,42,2,3054.89
5490,2731,296,1,1124.68
5491,2731,221,3,1180.25
5492,2732,44,2,1592.64
5493,2733,43,1,95.86
5494,2733,220,4,548.11
5495,2734,154,2,3093.04
5496,2734,92,2,180.5
5497,2735,146,3,568.19
5498,2735,58,3,91.18
5499,2736,211,3,1506.57
5500,2737,296,4,1159.68
5501,2738,237,2,105.8
5502,2738,70,2,1559.39
5503,2739,61,4,1584.35
5504,2739,167,1,3712.92
5505,2740,188,2,171.68
5506,2740,106,3,212.67
5507,2741,150,4,149.91
5508,2741,13,3,4585.27
5509,2741,295,2,4521.42
5510,2741,183,4,86.98
5511,2742,238,3,1419.63
5512,2742,215,2,1399.82
5513,2743,133,4,564.39
5514,2743,66,3,2460.03
5515,2743,28,3,35.11
5516,2743,147,4,611.0
5517,2744,35,1,53.37
5518,2744,82,3,81.14
5519,2744,259,1,206.88
5520,2745,101,1,192.9
5521,2745,135,1,1388.74
5522,2745,262,4,1600.02
5523,2746,213,1,1751.78
5524,2747,207,3,77.71
5525,2747,106,4,217.5
5526,2748,227,1,2557.59
5527,2749,167,2,3861.68
5528,2750,86,4,264.74
5529,2751,271,1,632.78
5530,2751,298,3,563.93
5531,2751,17,1,324.29
5532,2752,100,1,1971.16
5533,2753,117,2,280.47
5534,2753,130,4,1307.36
5535,2754,122,1,940.83
5536,2754,274,4,633.34
5537,2754,281,3,1389.94
5538,2755,167,3,3557.27
5539,2755,159,4,1224.22
5540,2755,84,4,3642.83
5541,2755,37,4,58.71
5542,2756,52,2,2116.32
5543,2757,145,2,340.5
5544,2757,181,3,58.14
5545,2758,73,3,1215.52
5546,2758,7,3,729.4
5547,2758,264,2,1086.96
5548,2758,127,2,361.54
5549,2759,52,4,2252.0
5550,2760,224,3,476.08
5551,2761,172,4,756.44
5552,2761,78,4,57.71
5553,2762,10,1,241.42
5554,2763,273,4,1083.88
5555,2763,87,1,3967.23
5556,2764,144,2,221.6
5557,2764,176,2,4383.63
5558,2764,45,1,366.88
5559,2765,58,3,102.16
5560,2765,234,4,188.16
5561,2766,49,4,1482.6
5562,2766,35,1,56.46
5563,2766,175,1,2633.76
5564,2767,43,2,100.05
5565,2768,37,2,59.42
5566,2768,156,4,59.59
5567,2768,11,4,3783.98
5568,2769,60,1,1044.98
5569,2770,132,2,841.53
5570,2770,279,4,1063.39
5571,2770,265,3,67.79
5572,2771,169,2,727.47
5573,2772,6,4,1442.87
5574,2772,203,4,3237.81
5575,2773,182,4,1210.43
5576,2773,55,2,1335.78
5577,2774,15,1,4545.42
5578,2774,188,3,171.22
5579,2775,119,1,2709.27
5580,2775,79,3,904.26
5581,2776,238,1,1207.32
5582,2777,53,3,81.89
5583,2777,168,3,48.45
5584,2777,100,2,1808.55
5585,2778,286,3,224.86
5586,2779,239,4,312.86
5587,2779,183,4,91.44
5588,2780,189,4,496.99
5589,2781,156,2,60.77
5590,2781,67,1,247.92
5591,2781,277,3,702.88
5592,2782,262,1,1860.62
5593,2783,158,3,497.27
5594,2783,247,2,1825.39
5595,2783,149,3,339.17
5596,2783,108,1,957.43
5597,2783,226,2,1046.24
5598,2784,241,2,792.96
5599,2785,263,1,87.71
5600,2785,206,2,352.31
5601,2786,27,1,1735.93
5602,2787,180,4,256.16
5603,2787,127,3,381.69
5604,2788,78,4,63.0
5605,2788,62,1,144.28
5606,2789,114,4,110.33
5607,2790,180,4,238.41
5608,2790,163,1,1366.9
5609,2790,142,3,953.33
5610,2790,225,2,2088.12
5611,2791,132,1,937.31
5612,2792,147,2,552.78
5613,2792,190,1,306.58
5614,2792,2,3,256.03
5615,2792,53,2,74.54
5616,2792,197,3,3789.88
5617,2793,11,4,3836.93
5618,2793,92,2,214.54
5619,2793,169,2,795.53
5620,2793,201,3,397.23
5621,2793,224,2,437.89
5622,2794,136,2,2888.75
5623,2794,121,2,104.1
5624,2795,54,2,333.86
5625,2796,81,1,219.17
5626,2796,1,4,1496.83
5627,2797,90,3,428.41
5628,2798,83,2,3171.67
5629,2799,27,3,1531.41
5630,2800,139,4,1050.44
5631,2801,61,3,1559.6
5632,2802,11,4,3644.68
5633,2803,120,1,2172.69
5634,2804,178,2,289.13
5635,2804,146,2,570.88
5636,2805,97,3,1811.21
5637,2806,227,3,2240.01
5638,2806,43,2,108.36
5639,2807,173,3,42.11
5640,2807,181,3,68.03
5641,2808,90,4,354.92
5642,2809,26,1,351.33
5643,2809,7,1,618.99
5644,2809,66,4,2273.77
5645,2809,121,4,96.33
5646,2810,262,4,1870.29
5647,2810,178,4,281.68
5648,2810,280,2,646.6
5649,2810,238,1,1447.81
5650,2811,24,2,4937.44
5651,2811,168,4,55.98
5652,2812,144,2,223.05
5653,2813,289,2,913.77
5654,2814,207,3,75.83
5655,2814,16,2,1669.81
5656,2815,119,2,2703.65
5657,2815,214,2,2108.74
5658,2816,149,3,340.89
5659,2817,255,1,1888.94
5660,2818,13,4,5107.73
5661,2819,255,3,1841.18
5662,2820,196,3,2777.98
5663,2820,264,2,1107.48
5664,2820,166,4,111.82
5665,2821,16,2,1887.52
5666,2822,197,3,4072.22
5667,2823,139,4,1047.99
5668,2823,33,2,249.85
5669,2824,286,1,224.47
5670,2825,1,2,1289.45
5671,2825,44,4,1488.07
5672,2826,46,4,2154.9
5673,2826,41,1,3592.47
5674,2827,63,1,4208.08
5675,2827,283,3,2381.1
5676,2827,239,2,366.43
5677,2827,140,2,4547.42
5678,2827,280,4,680.47
5679,2828,256,1,1350.55
5680,2829,70,1,1509.61
5681,2830,97,2,1806.36
5682,2830,66,3,2371.64
5683,2830,133,2,583.1
5684,2830,172,3,671.19
5685,2831,176,3,4319.08
5686,2832,62,1,146.21
5687,2833,266,3,1286.23
5688,2833,130,2,1202.06
5689,2833,126,2,1175.9
5690,2833,88,1,573.36
5691,2834,179,2,31.69
5692,2834,27,1,1632.67
5693,2834,66,1,2362.08
5694,2834,60,3,1147.02
5695,2835,172,4,721.1
5696,2835,134,2,231.63
5697,2836,296,3,1171.04
5698,2837,202,1,337.3
5699,2838,124,3,1024.18
5700,2838,289,1,824.42
5701,2839,20,1,1427.66
5702,2839,226,4,1031.95
5703,2839,91,3,4164.48
5704,2840,253,1,109.5
5705,2840,222,1,2152.92
5706,2840,140,4,4979.16
5707,2840,218,2,198.46
5708,2840,158,4,499.23
5709,2841,180,2,240.62
5710,2841,70,1,1769.79
5711,2842,74,3,846.76
5712,2842,170,4,4956.32
5713,2843,1,3,1550.41
5714,2843,254,4,326.02
5715,2844,225,2,2146.79
5716,2845,81,4,235.74
5717,2846,100,2,2048.84
5718,2846,116,1,213.33
5719,2846,81,3,197.46
5720,2847,116,4,241.9
5721,2847,250,3,1050.61
5722,2847,62,2,136.82
5723,2848,125,3,1375.33
5724,2849,209,3,4473.14
5725,2849,128,1,498.86
5726,2850,94,3,287.62
5727,2851,244,2,77.95
5728,2852,9,2,3686.39
5729,2853,180,3,283.76
5730,2853,129,4,615.99
5731,2854,173,3,43.58
5732,2854,64,1,1604.61
5733,2854,44,2,1496.76
5734,2855,213,3,1605.6
5735,2855,195,3,1238.51
5736,2856,114,4,116.29
5737,2857,154,1,3134.16
5738,2858,205,1,2602.42
5739,2858,213,2,1769.94
5740,2858,16,2,1884.12
5741,2859,248,4,4207.05
5742,2859,273,3,1135.11
5743,2860,216,1,920.57
5744,2860,174,3,998.44
5745,2861,198,1,316.61
5746,2861,300,3,312.23
5747,2861,214,4,1876.99
5748,2862,4,3,58.23
5749,2862,268,1,1611.13
5750,2863,25,2,2071.21
5751,2864,81,1,199.09
5752,2865,291,2,129.28
5753,2866,78,2,57.79
5754,2867,242,2,299.99
5755,2867,68,3,36.93
5756,2868,277,2,659.5
5757,2868,30,3,103.11
5758,2868,289,3,933.23
5759,2869,189,3,485.83
5760,2869,104,2,652.57
5761,2869,211,2,1354.24
5762,2870,56,3,2527.74
5763,2871,24,4,4438.48
5764,2871,41,4,3456.34
5765,2872,76,4,857.1
5766,2873,147,4,590.39
5767,2873,195,1,1326.13
5768,2874,273,2,1033.67
5769,2875,137,2,4197.76
5770,2875,286,1,196.64
5771,2876,251,2,5196.98
5772,2876,56,2,2696.75
5773,2876,127,1,394.57
5774,2877,141,1,296.29
5775,2877,296,1,1029.98
5776,2877,219,4,482.03
5777,2877,108,3,896.55
5778,2878,195,2,1423.32
5779,2879,164,2,227.51
5780,2879,196,3,2969.05
5781,2880,130,2,1363.29
5782,2880,210,4,314.77
5783,2881,77,1,260.5
5784,2881,51,4,472.46
5785,2881,53,3,79.39
5786,2881,22,4,258.16
5787,2882,283,1,2540.73
5788,2883,256,2,1567.49
5789,2883,191,2,196.53
5790,2884,172,4,751.55
5791,2884,192,2,4532.32
5792,2884,182,4,1140.51
5793,2884,253,1,113.15
5794,2885,257,1,66.47
5795,2885,221,3,1245.93
5796,2886,243,3,66.66
5797,2886,118,2,2738.49
5798,2886,125,2,1215.31
5799,2886,283,1,2547.09
5800,2887,144,4,196.56
5801,2887,44,4,1549.36
5802,2887,260,1,147.63
5803,2887,49,3,1303.58
5804,2888,225,2,2068.44
5805,2888,268,3,1383.8
5806,2889,173,2,36.46
5807,2889,84,1,3415.56
5808,2890,272,3,1422.43
5809,2891,191,4,225.45
5810,2892,234,4,158.46
5811,2892,225,4,2354.64
5812,2892,77,4,286.23
5813,2893,238,1,1210.25
5814,2893,100,1,1940.25
5815,2894,110,1,290.78
5816,2895,201,3,390.68
5817,2895,159,4,1467.65
5818,2895,197,3,3805.39
5819,2895,133,1,551.98
5820,2895,118,1,2664.89
5821,2896,200,3,344.91
5822,2897,14,3,1396.43
5823,2898,109,4,1811.68
5824,2898,108,2,870.97
5825,2899,42,1,3401.09
5826,2900,76,4,964.88
5827,2900,94,3,260.12
5828,2901,96,2,2072.54
5829,2901,271,3,696.72
5830,2902,82,2,82.97
5831,2902,240,1,1936.74
5832,2902,221,3,1218.42
5833,2903,74,2,881.88
5834,2903,221,1,1263.37
5835,2904,201,2,349.25
5836,2905,137,2,4892.46
5837,2905,46,1,2067.21
5838,2906,177,2,182.07
5839,2907,240,2,1703.65
5840,2908,238,1,1407.67
5841,2908,102,4,215.65
5842,2908,59,1,244.54
5843,2909,90,3,372.26
5844,2910,19,4,1320.12
5845,2910,275,2,818.18
5846,2910,74,2,862.78
5847,2910,59,1,252.09
5848,2911,98,1,2912.53
5849,2912,110,4,345.39
5850,2913,29,4,123.94
5851,2914,238,3,1427.26
5852,2914,25,4,1928.98
5853,2914,293,2,325.56
5854,2914,243,4,65.36
5855,2915,36,3,132.17
5856,2915,278,2,371.31
5857,2916,219,4,499.83
5858,2916,185,3,520.85
5859,2916,156,2,61.43
5860,2917,259,1,226.79
5861,2918,155,4,3850.35
5862,2918,291,4,146.99
5863,2919,182,4,1365.68
5864,2919,70,3,1495.37
5865,2919,19,2,1548.38
5866,2919,300,2,332.03
5867,2920,273,1,1073.16
5868,2920,233,2,333.44
5869,2921,23,2,182.59
5870,2921,245,4,955.31
5871,2921,172,2,781.65
5872,2922,104,2,709.05
5873,2923,92,2,189.47
5874,2923,246,2,43.34
5875,2923,1,1,1414.37
5876,2923,237,3,100.59
5877,2924,219,4,511.72
5878,2924,100,3,2020.66
5879,2925,193,2,63.8
5880,2925,83,1,3139.63
5881,2925,286,1,216.29
5882,2926,280,3,668.31
5883,2927,133,1,622.34
5884,2927,280,1,727.23
5885,2928,273,3,1118.79
5886,2929,191,3,208.77
5887,2929,198,3,325.29
5888,2930,294,2,235.58
5889,2930,103,2,1201.33
5890,2931,69,3,2450.28
5891,2932,274,2,663.81
5892,2933,267,2,107.51
5893,2934,293,2,343.83
5894,2934,203,2,2851.8
5895,2934,189,4,507.46
5896,2935,12,3,970.65
5897,2936,74,1,832.74
5898,2936,97,4,1603.86
5899,2936,35,1,55.97
5900,2937,101,1,198.92
5901,2937,23,4,172.81
5902,2938,13,4,5010.75
5903,2939,237,4,90.96
5904,2940,200,4,363.99
5905,2941,80,4,65.54
5906,2942,266,4,1182.99
5907,2942,179,3,30.46
5908,2943,3,2,325.9
5909,2943,253,4,124.78
5910,2944,197,2,4040.68
5911,2944,179,4,27.3
5912,2945,61,1,1562.69
5913,2946,189,1,488.15
5914,2947,91,4,4262.51
5915,2947,87,4,3339.95
5916,2947,156,2,57.88
5917,2947,262,1,1689.21
5918,2947,292,3,1315.22
5919,2948,86,3,239.23
5920,2949,194,2,161.36
5921,2950,186,2,1151.03
5922,2950,44,3,1397.0
5923,2951,166,4,122.61
5924,2952,64,4,1464.74
5925,2952,133,3,543.66
5926,2953,225,4,2152.01
5927,2953,197,3,4305.83
5928,2954,182,1,1304.22
5929,2954,121,1,89.88
5930,2954,146,1,625.41
5931,2955,282,2,2913.23
5932,2955,177,4,163.36
5933,2956,78,3,68.74
5934,2957,228,1,4133.83
5935,2957,43,1,92.15
5936,2957,191,2,217.16
5937,2957,111,4,151.96
5938,2957,198,3,282.95
5939,2958,109,3,1816.11
5940,2958,297,2,299.59
5941,2958,194,4,146.92
5942,2959,130,1,1276.18
5943,2960,147,1,555.58
5944,2960,24,1,4871.82
5945,2961,54,2,322.32
5946,2961,72,3,2379.25
5947,2962,241,4,774.02
5948,2963,80,3,66.53
5949,2963,232,3,481.2
5950,2964,91,1,4274.19
5951,2964,119,3,2708.35
5952,2964,229,3,2292.62
5953,2964,181,2,58.01
5954,2965,125,1,1213.08
5955,2965,124,4,1061.81
5956,2965,284,4,300.8
5957,2966,97,3,1734.77
5958,2967,110,1,304.48
5959,2967,161,4,168.25
5960,2968,60,4,1179.29
5961,2968,24,4,4603.61
5962,2969,108,4,855.78
5963,2970,286,2,202.27
5964,2970,139,1,1146.09
5965,2970,269,1,2679.01
5966,2970,112,3,308.57
5967,2970,104,2,659.84
5968,2971,283,1,2185.99
5969,2971,244,4,89.91
5970,2972,115,2,325.47
5971,2973,119,2,2314.83
5972,2973,36,1,128.01
5973,2974,198,3,316.93
5974,2974,63,1,3597.47
5975,2974,279,1,1261.28
5976,2975,57,3,3978.78
5977,2975,183,4,99.12
5978,2976,261,1,54.68
5979,2977,100,3,1917.12
5980,2977,173,3,39.4
5981,2978,273,3,1096.83
5982,2979,270,3,562.42
5983,2979,232,3,464.16
5984,2979,283,1,2268.97
5985,2979,97,2,1857.88
5986,2979,137,1,4601.76
5987,2980,42,1,3435.82
5988,2981,59,2,219.83
5989,2982,300,2,359.0
5990,2983,79,3,1049.95
5991,2983,164,1,202.25
5992,2984,251,3,4650.7
5993,2984,235,3,128.04
5994,2984,260,3,145.21
5995,2985,61,1,1641.66
5996,2986,224,4,393.81
5997,2986,187,2,83.48
5998,2987,80,1,64.98
5999,2988,185,2,532.68
6000,2988,265,3,68.45
6001,2988,155,1,3781.53
6002,2989,197,4,3861.92
6003,2989,230,3,255.18
6004,2990,26,1,324.96
6005,2991,16,1,1637.99
6006,2991,92,3,195.27
6007,2991,56,4,2932.86
6008,2991,294,1,253.24
6009,2991,163,2,1354.78
6010,2992,105,3,3284.7
6011,2992,79,1,997.69
6012,2992,276,2,2686.9
6013,2993,13,4,4632.12
6014,2993,2,2,262.85
6015,2994,220,1,616.28
6016,2995,50,4,507.26
6017,2995,126,3,1123.04
6018,2995,103,3,1287.01
6019,2995,216,4,960.69
6020,2996,195,1,1251.29
6021,2996,281,3,1290.28
6022,2996,118,1,2494.23
6023,2996,74,4,847.15
6024,2996,189,4,506.46
6025,2997,66,3,2198.84
6026,2997,57,4,3859.12
6027,2998,295,4,4727.91
6028,2998,93,1,242.13
6029,2999,220,4,601.14
6030,2999,278,2,354.02
6031,3000,125,2,1430.62
6032,3000,286,4,212.9
6033,3001,286,4,204.94
6034,3001,269,3,2605.65
6035,3002,11,4,4082.91
6036,3002,63,1,3722.48
6037,3003,190,1,275.58
6038,3004,94,4,305.22
6039,3004,249,1,1058.31
6040,3004,296,1,1048.39
6041,3005,120,1,2190.75
6042,3005,263,4,96.71
6043,3006,194,1,142.02
6044,3007,49,1,1274.93
6045,3008,24,3,4472.53
6046,3008,139,1,1024.72
6047,3009,24,4,4351.73
6048,3009,157,1,2793.82
6049,3010,285,2,372.25
6050,3010,162,3,240.48
6051,3011,12,2,1017.98
6052,3011,144,1,194.81
6053,3012,135,1,1526.81
6054,3012,11,3,4103.39
6055,3013,18,4,233.9
6056,3014,130,4,1313.1
6057,3015,85,1,318.54
6058,3016,83,1,3180.95
6059,3016,176,2,4709.68
6060,3016,15,4,4812.05
6061,3017,171,2,67.79
6062,3017,193,4,62.55
6063,3018,184,3,230.06
6064,3019,82,3,82.08
6065,3020,3,3,349.1
6066,3020,13,4,4616.43
6067,3021,147,3,613.83
6068,3021,82,1,72.03
6069,3022,92,4,208.5
6070,3022,32,3,46.51
6071,3022,142,4,856.59
6072,3022,196,4,2825.06
6073,3023,142,4,883.94
6074,3023,290,2,167.73
6075,3023,205,4,2259.32
6076,3024,110,3,335.2
6077,3025,129,4,685.82
6078,3026,213,4,1768.86
6079,3026,7,4,641.6
6080,3026,78,4,66.54
6081,3027,117,4,243.06
6082,3027,127,4,352.33
6083,3028,1,2,1540.89
6084,3028,157,3,2852.73
6085,3029,232,4,427.13
6086,3030,115,4,322.94
6087,3030,74,3,928.67
6088,3031,297,4,314.19
6089,3032,101,2,186.6
6090,3033,142,4,935.93
6091,3033,280,1,756.61
6092,3034,77,1,262.2
6093,3035,92,1,196.3
6094,3035,121,4,96.41
6095,3035,213,1,1739.26
6096,3036,221,1,1119.9
6097,3036,297,2,327.07
6098,3036,211,3,1281.39
6099,3037,144,3,200.51
6100,3038,13,3,5207.31
6101,3039,276,2,2883.1
6102,3040,93,2,235.09
6103,3040,136,4,2795.17
6104,3040,62,1,154.13
6105,3041,256,2,1614.09
6106,3041,101,1,211.53
6107,3042,82,2,69.29
6108,3043,50,4,573.97
6109,3044,151,2,1189.19
6110,3044,201,3,353.66
6111,3044,280,1,753.85
6112,3045,146,3,548.89
6113,3045,133,3,512.79
6114,3046,24,4,5136.95
6115,3047,160,1,101.38
6116,3048,31,2,966.1
6117,3049,228,3,3846.36
6118,3050,9,3,3816.27
6119,3050,186,2,1034.62
6120,3051,293,2,333.16
6121,3051,134,3,248.75
6122,3051,270,1,592.63
6123,3052,167,4,3517.67
6124,3052,265,4,76.57
6125,3052,220,4,531.6
6126,3053,11,2,3372.64
6127,3054,240,2,1887.83
6128,3054,125,3,1429.74
6129,3054,113,3,182.98
6130,3055,226,2,997.37
6131,3056,73,1,1253.2
6132,3056,164,2,210.82
6133,3056,281,4,1275.98
6134,3056,108,1,963.4
6135,3057,194,4,157.97
6136,3057,94,4,284.69
6137,3058,224,3,475.72
6138,3058,191,2,198.03
6139,3059,140,2,4359.29
6140,3059,299,3,1853.53
6141,3059,37,3,57.29
6142,3059,251,3,5127.08
6143,3060,221,4,1152.26
6144,3060,35,3,54.05
6145,3060,298,3,603.23
6146,3060,33,4,258.89
6147,3061,17,4,294.08
6148,3061,24,1,5057.62
6149,3062,299,1,2160.3
6150,3062,88,2,498.52
6151,3062,266,4,1193.85
6152,3062,95,3,180.92
6153,3063,239,3,344.32
6154,3064,239,2,318.94
6155,3064,225,1,2117.77
6156,3065,283,3,2161.6
6157,3065,153,3,314.32
6158,3065,19,4,1533.42
6159,3065,284,4,297.28
6160,3066,240,1,1975.73
6161,3066,104,4,691.35
6162,3067,118,3,2883.0
6163,3067,128,1,442.44
6164,3068,80,3,69.39
6165,3069,242,4,285.36
6166,3069,158,2,515.85
6167,3070,289,1,920.74
6168,3071,43,2,109.55
6169,3072,129,3,587.95
6170,3073,37,4,51.33
6171,3074,107,3,39.53
6172,3074,188,2,193.61
6173,3074,12,4,1046.82
6174,3074,156,4,62.15
6175,3074,116,1,237.4
6176,3075,167,4,3590.62
6177,3075,65,1,168.04
6178,3075,122,3,962.11
6179,3075,39,1,319.04
6180,3075,76,3,819.51
6181,3076,32,3,40.22
6182,3076,240,2,1755.36
6183,3077,261,1,64.64
6184,3077,178,2,250.42
6185,3077,286,2,222.46
6186,3078,68,1,32.92
6187,3078,257,3,67.39
6188,3079,3,4,331.18
6189,3079,230,3,254.01
6190,3079,267,2,128.02
6191,3080,54,3,326.48
6192,3080,90,2,375.38
6193,3081,204,2,1227.69
6194,3081,235,1,120.9
6195,3081,9,1,3668.78
6196,3082,16,1,1965.97
6197,3082,4,2,57.97
6198,3082,143,1,607.78
6199,3083,244,3,75.55
6200,3083,35,4,55.24
6201,3084,124,4,1135.94
6202,3084,157,1,2615.9
6203,3085,17,3,301.85
6204,3085,272,4,1287.24
6205,3086,25,2,1892.16
6206,3087,94,4,273.67
6207,3088,125,4,1460.32
6208,3088,45,3,348.56
6209,3088,79,1,928.42
6210,3089,169,1,775.18
6211,3090,288,2,287.74
6212,3090,269,3,2385.3
6213,3091,248,3,4023.36
6214,3091,22,4,225.96
6215,3092,50,2,521.98
6216,3093,139,3,1145.03
6217,3093,16,2,1728.97
6218,3093,36,3,133.55
6219,3094,132,1,858.91
6220,3095,199,1,125.14
6221,3096,284,2,305.58
6222,3096,166,4,108.2
6223,3097,220,3,570.18
6224,3098,163,3,1290.14
6225,3098,179,1,30.84
6226,3099,297,1,296.41
6227,3099,139,2,1011.37
6228,3099,248,1,3795.6
6229,3099,137,3,4412.74
6230,3100,1,2,1379.44
6231,3101,60,3,1050.05
6232,3101,196,4,2805.56
6233,3102,229,4,2380.59
6234,3103,198,2,298.56
6235,3103,183,2,98.17
6236,3104,128,1,431.4
6237,3104,136,1,2724.26
6238,3105,50,1,572.01
6239,3105,140,4,4680.6
6240,3105,189,4,575.14
6241,3106,256,1,1515.25
6242,3106,124,2,1031.44
6243,3107,269,1,2454.73
6244,3107,180,2,289.66
6245,3107,54,2,298.57
6246,3107,167,3,3510.12
6247,3108,261,1,54.4
6248,3109,6,2,1268.55
6249,3110,85,2,295.71
6250,3111,102,1,201.76
6251,3111,196,4,3054.88
6252,3111,188,2,179.75
6253,3111,100,2,1836.81
6254,3112,122,2,943.61
6255,3112,239,4,363.01
6256,3113,287,3,289.35
6257,3113,290,2,175.67
6258,3113,219,2,457.36
6259,3113,139,4,1112.51
6260,3114,296,4,1018.39
6261,3114,82,3,72.08
6262,3114,300,3,333.25
6263,3114,91,1,4075.48
6264,3115,41,4,3923.61
6265,3115,49,4,1493.35
6266,3116,34,3,32.99
6267,3117,123,3,78.65
6268,3117,41,3,4064.99
6269,3118,102,1,215.71
6270,3118,214,4,2115.12
6271,3118,124,2,1080.84
6272,3119,2,2,298.44
6273,3119,46,4,1829.03
6274,3119,117,2,271.57
6275,3120,160,4,113.73
6276,3120,136,3,2820.16
6277,3120,95,4,174.9
6278,3120,57,4,4518.58
6279,3121,150,1,137.16
